username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
dzrhnews;2017-06-12 07:29;0;0;""Day of Silence and Prayer" ipinatupad ng AFP para sa 58 sundalong nasawi sa bakbakan sa lungsod ng Marawi #PangunahingBalita";;;#PangunahingBalita;"874045990927441920";https://twitter.com/dzrhnews/status/874045990927441920
dzrhnews;2017-06-12 07:29;1;0;"Duterte, wala raw alam sa pagtulong ng US forces para pulbusin ang Maute terrorist group sa Marawi City #PangunahingBalita";;;#PangunahingBalita;"874045850908934144";https://twitter.com/dzrhnews/status/874045850908934144
RasAlGhul26;2017-06-12 07:28;0;0;"High noon salute to Marawi heroes http:// fb.me/3IBrFpmSf";;;;"874045802737393664";https://twitter.com/RasAlGhul26/status/874045802737393664
aliechoi;2017-06-12 07:28;0;1;"Kapag manuod akong balita mamya tas may tribute chenelyn dahil Araw ng Kalayaan at yung mga ganap sa Marawi ang ipapakita maluluha tlaga me";;;;"874045772521590784";https://twitter.com/aliechoi/status/874045772521590784
dzrhnews;2017-06-12 07:28;0;0;"Lider ng ISIS, ikinanta ni Duterte na nasa likod ng Marawi siege #PangunahingBalita";;;#PangunahingBalita;"874045689977651200";https://twitter.com/dzrhnews/status/874045689977651200
FnFvideos;2017-06-12 07:28;0;0;"Pugay para sa SUNDALONG PILIPINO! Kalayaan para sa MARAWI ! Kalayaan para sa PILIPINAS!";;;;"874045655542415360";https://twitter.com/FnFvideos/status/874045655542415360
emediamo;2017-06-12 07:28;0;0;"OCHO MAGA PERSONA Y CATORSE MAGA BATA DESDE MARAWI ABORDO NA UN VAN YA MAN HOLD EL MAGA BARANGAY OFFICIALES DEL... http:// fb.me/1pEIf5iOt";;;;"874045595253714945";https://twitter.com/emediamo/status/874045595253714945
jnery_newsstand;2017-06-12 07:26;494;881;"Page A10 identifies each of the 58 who fell, fighting, in Marawi . pic.twitter.com/EYj2aefh7s";;;;"874045218491781120";https://twitter.com/jnery_newsstand/status/874045218491781120
peacegovph;2017-06-12 07:26;4;7;"All set for the flag raising here in Marawi City. pic.twitter.com/bBZ9jW309b";;;;"874045215295782914";https://twitter.com/peacegovph/status/874045215295782914
PTVisMin;2017-06-12 07:26;1;1;"LOOK: Philippine flag ready to be raised in Marawi City | via @jervismanahan pic.twitter.com/ylV7Zufbbs";;@jervismanahan;;"874045207607562241";https://twitter.com/PTVisMin/status/874045207607562241
joshua_ericc;2017-06-12 07:25;0;0;"Konting tiis na lang lalaya ka na rin Marawi Happy Independence Day #FreedomForMarawi https:// twitter.com/raffytima/stat us/873217601651957760 …";;;#FreedomForMarawi;"874045050576961536";https://twitter.com/joshua_ericc/status/874045050576961536
miriamcosic;2017-06-12 07:25;0;1;"US forces assist Philippines military as Marawi siege rages on http:// f24.my/1KvE.t #US #Philippines #ISIS pic.twitter.com/MkD86qux9s";;;#US #Philippines #ISIS;"874045037314809858";https://twitter.com/miriamcosic/status/874045037314809858
MangTurning;2017-06-12 07:23;0;0;"His rotten pride shows wht kind of person he is. Be a man DU30 at least 2 d military who sacrificed their lives fighting terrorist in Marawi";;;;"874044442449031168";https://twitter.com/MangTurning/status/874044442449031168
joshua_ericc;2017-06-12 07:22;0;0;"Ang mamatay nang dahil sa'yo Happy Independence Day PS: Malapit na kalayaan ng Marawi kapit lang #FreedomForMarawi https:// twitter.com/ncldivers/stat us/873961805596340224 …";;;#FreedomForMarawi;"874044283979931649";https://twitter.com/joshua_ericc/status/874044283979931649
miriamcosic;2017-06-12 07:22;0;0;"Clash between #Philippine marines and militants linked to #ISIS left 13 marines dead in southern city of Marawi http:// nyti.ms/2seLET5";;;#Philippine #ISIS;"874044282809790464";https://twitter.com/miriamcosic/status/874044282809790464
ghippysam;2017-06-12 07:22;1;0;"A very heart warming gesture Angel. Ok yan. Yung ibang politiko takot pumunta sa Marawi para tumulong.";;;;"874044270910423040";https://twitter.com/ghippysam/status/874044270910423040
